sleep_hours,study_hours,screen_hours,intervention,mood_gain
5.599269342286137,9.569589588439518,5.850718369330259,Evening social check-in,0.41609913515473107
4.04204816420317,9.950241945518552,2.3532576879950975,Sleep wind-down routine,0.8355730943412393
8.800155865071124,1.722709260683775,8.68006928415327,Pomodoro 50/10 study cycles,0.2410968260599457
8.926074094101232,7.293586131130279,12.62798368411789,10-minute mindful walk,1.0560346604971773
6.935269371921666,5.205006832018531,10.547509473979519,10-minute mindful walk,0.719899197640194
4.103268932966084,4.5906316647959295,5.210708698317033,10-minute mindful walk,0.9907502474017573
7.769032668558832,9.671392330565853,9.410448001565653,10-minute mindful walk,1.1746309332005431
8.186312765016936,9.6382349857496,5.9182710948012005,Pomodoro 50/10 study cycles,1.0969684210348363
6.221506553044906,11.94166041050712,8.339917869521482,Sleep wind-down routine,0.8017291756586684
5.096490336228448,3.3245043773619725,12.768448487734995,Sleep wind-down routine,0.8750721754761714
7.712254374373467,11.640640158513047,4.650872720038771,Evening social check-in,0.710179037139908
7.77715148048932,8.675504900904084,10.770547604514968,Evening social check-in,1.1218700877782404
8.001951585748255,6.591393521560687,5.498246419985522,Breathing break every 2 hours,0.3157206275747304
7.136569378238723,5.742366021237052,9.353148266418462,Sleep wind-down routine,0.5927139170927141
6.728641735793231,10.742932390679782,3.432263381603144,Evening social check-in,0.32751421848942763
8.542692913671015,11.36589543037818,11.457594779170972,Sleep wind-down routine,0.8432566721758928
4.725547843556816,6.728960585322324,5.326393105558405,Evening social check-in,1.107375065691199
4.733749145688587,6.829341012272286,5.9185579305255,Sleep wind-down routine,0.8915556374494393
8.39048103952397,1.7792696211535395,10.203876077776194,Pomodoro 50/10 study cycles,0.9975467709593374
5.423695171704095,3.5618342773248663,4.793076694688256,Pomodoro 50/10 study cycles,0.5944589312586518
5.0415539847861695,7.758093325439814,3.64971053895808,Breathing break every 2 hours,1.0393330437800188
7.488220499908779,9.942262567438917,6.668472907014356,10-minute mindful walk,0.6002402928915147
8.00838338173217,4.929158404528703,4.5720867663525935,10-minute mindful walk,0.6942286133048496
5.551465950160161,9.584196513417217,9.793778853411128,10-minute mindful walk,0.16915902573209218
5.882494858097053,6.505223893489465,7.550341138244445,10-minute mindful walk,0.4719590421493177
8.229696192376394,3.745507552067224,12.908540350748442,Breathing break every 2 hours,0.8628883459361957
7.840202025477218,2.540239465916934,7.491820436595332,Evening social check-in,0.9584665155771767
8.991803351298984,4.50268832605961,8.093418001581123,Sleep wind-down routine,0.6604021894297826
4.309368236970272,7.871244953085209,6.9785651301239415,Sleep wind-down routine,0.8170720059560638
4.2480447951761455,8.976513913643554,11.417026831626352,Breathing break every 2 hours,0.5449094888488569
7.756687356004362,10.737421369865858,10.519567002143583,Sleep wind-down routine,0.9787729442449925
5.5665108608847715,6.282538263863898,10.899847908661519,Pomodoro 50/10 study cycles,0.9728223700916637
8.172571853282752,2.6937338352879165,4.218957618954824,Sleep wind-down routine,0.49440859120490255
6.634210822204743,3.8764184363579486,2.660388999397986,Breathing break every 2 hours,1.20126701775663
4.496427850836,10.207441114908697,5.478591001961028,Sleep wind-down routine,1.1865459245012615
6.158838945278426,7.120762948916228,4.642644561453459,10-minute mindful walk,1.1615955249552534
6.063376358782941,10.314659885497404,8.522846174140021,Sleep wind-down routine,0.8406467015976092
6.1704229193619256,4.216429819162791,2.7145741918003874,Breathing break every 2 hours,0.356291017837723
4.489043406615909,2.1021515435640388,5.916176143793546,Evening social check-in,0.39154019791186767
8.944071028366839,2.831463082804625,2.1029139514814106,Breathing break every 2 hours,0.42782744996812294
4.415451809116588,6.4600739896422255,5.0390778924593285,Breathing break every 2 hours,0.5332889516739426
4.969960604044203,7.122936449790311,6.134254161517326,Pomodoro 50/10 study cycles,0.21062422634483238
8.515886574199317,3.9789525349009565,12.595671268501935,Sleep wind-down routine,1.2100882988076505
7.5280922355397175,9.730475386972259,3.524644199478481,Evening social check-in,0.8128764141313871
8.850541280735921,5.806976888946907,8.04320215365922,Evening social check-in,1.1200759214118479
7.501003250901889,1.1024978454627279,9.951543829931296,Evening social check-in,0.5531307734426208
6.377350595558219,6.095498324585092,12.464304496790879,Evening social check-in,0.15407746678532466
5.625356382073426,2.735384403369491,5.573514778842479,10-minute mindful walk,1.0516911375371247
8.354126070765602,9.14887347228155,3.4794749987522984,Sleep wind-down routine,0.3810399727148666
6.760335530318507,1.545468147969392,9.4644992217846,Breathing break every 2 hours,1.0002670298530216
8.141610116662076,9.212398601454515,7.998588501782784,10-minute mindful walk,1.1453710314788492
4.013278522367013,10.767106681331848,3.3657915024440648,Pomodoro 50/10 study cycles,0.18058567750456556
8.732796504056342,10.704028862863904,12.221080313866604,Sleep wind-down routine,1.120532381222522
8.724182030004885,6.38921472515082,7.99127956128557,Evening social check-in,0.8060713863270634
4.662002910074833,10.800187398760121,7.2369992196982595,Sleep wind-down routine,0.9740586270756497
6.135719842937668,6.622919227524174,4.436561034541879,Breathing break every 2 hours,0.9789329376876306
7.291747392538118,11.194881172643164,12.5007662285304,Pomodoro 50/10 study cycles,0.8549135437421758
8.112955103649771,7.422696094981166,12.427229135892667,Breathing break every 2 hours,0.9920461062056217
8.416610671932062,4.133534134790114,7.902299756255435,Pomodoro 50/10 study cycles,0.926637328790418
8.193627452420086,8.367583605412245,11.591363100053057,10-minute mindful walk,1.1764362517094857
7.049872726655737,9.676496427386256,7.115452853109476,Sleep wind-down routine,0.24054303835331992
7.338395949816517,10.814136311470337,10.955865137451225,Pomodoro 50/10 study cycles,1.1387928527476645
5.61483945460618,9.120657239623887,11.804513892960934,Pomodoro 50/10 study cycles,1.1365464405886616
7.000845924766166,11.023416855011778,2.051245833606071,Sleep wind-down routine,1.141019553248552
8.769121062601808,5.540198193490764,2.950110577357979,Breathing break every 2 hours,0.3435488271006124
4.537163448438073,6.7057298940582895,10.82956681498202,Sleep wind-down routine,0.28014010477483775
7.605187029195822,3.827391844021444,11.717902540324705,Evening social check-in,0.41538625341928503
6.319855848339711,9.595487269911123,12.46638918444768,Pomodoro 50/10 study cycles,1.0836214276894909
5.5575883279015095,9.194373791693236,11.414493905330565,Pomodoro 50/10 study cycles,1.0449052329575887
6.636133409263768,11.178482090272853,4.919487847543074,Breathing break every 2 hours,0.874855566942695
6.561249989449908,2.2098167830739905,4.561520792142224,Sleep wind-down routine,0.9000770561665498
6.00871434562135,5.86538997123231,2.7661027622783583,Evening social check-in,0.9481594949842317
7.368399636551065,8.752644035510425,3.008238349241032,Pomodoro 50/10 study cycles,0.5405916447526267
7.093753124499236,4.43629185310593,8.293578375215551,Evening social check-in,0.6993495870824463
6.188096705447553,6.481717536949441,11.452066422528448,Evening social check-in,1.2149905968947015
8.799224260815537,5.389463595075915,2.162063178557385,10-minute mindful walk,0.38136311037048404
4.479633957784785,8.546032698512668,11.512113254247597,10-minute mindful walk,0.9089629112599542
8.631279437602732,2.563015288685942,6.6121255196484,10-minute mindful walk,0.27020887888884026
7.843934641279612,7.878875705021958,12.558929017131943,Breathing break every 2 hours,1.204527238932276
8.42427255939619,10.076760096078422,9.782687076471522,10-minute mindful walk,1.0184085655269675
8.370438610155048,1.728953134594204,6.89236883757872,Evening social check-in,0.6960701061549982
8.034318648545376,8.435819675590551,7.83785000738877,Breathing break every 2 hours,0.5454973521444024
6.496743962366757,10.122610614874631,2.0850486790552214,Pomodoro 50/10 study cycles,0.6850437933442628
5.288374860891255,5.837710945864885,9.42382600051026,Evening social check-in,0.1583329947040465
5.505231947834307,11.952719043982484,8.015125743796446,Evening social check-in,1.153992580529293
7.16479092545442,3.1437508890945116,2.2744662317735074,Breathing break every 2 hours,0.8152356310964287
8.193864194985181,8.62074359699174,3.3849113868155443,Breathing break every 2 hours,0.5021118364478914
7.750011350079447,10.775228519035322,8.560313292935135,Sleep wind-down routine,1.076695346962304
7.212750854223453,1.1361912299273869,12.777322710715671,Pomodoro 50/10 study cycles,1.2398431286804361
4.035726152949539,9.009960685734379,5.713367610122395,Sleep wind-down routine,0.8980271844172365
5.375226683260008,9.187030533906368,7.5704847726778395,Breathing break every 2 hours,0.41660944214431017
5.032079472114285,4.681912639103762,5.609373472290316,Sleep wind-down routine,1.0573538960007738
5.9857718207591235,6.44792497503006,9.974442465258477,Breathing break every 2 hours,1.2166881591589958
6.41984836773746,5.186542875310674,6.279105842766533,Breathing break every 2 hours,0.8089348327769231
4.219321905785432,5.529034388750067,11.690330430265593,Pomodoro 50/10 study cycles,0.9282114106930209
5.59374881103736,5.075186036550585,6.805364692602513,Evening social check-in,0.6032222900930162
7.142522741848092,5.526650111131178,11.505278994550082,Sleep wind-down routine,0.8669733974845997
6.781085991431244,2.343362936114885,8.26742656710396,Evening social check-in,1.1275441325981246
8.72011882393622,6.168293477851039,3.8303000346776916,10-minute mindful walk,1.075957421475593
4.9496628171662875,11.193689199825817,2.0960207730864644,Evening social check-in,0.7107612281716045
6.2451280250688335,2.9258762988203735,5.392464649855377,Sleep wind-down routine,0.5946580664423964
6.801329961131158,7.795837483289974,10.727853969709727,10-minute mindful walk,1.1504881015146562
8.129651870853987,11.848414510196813,3.3586518425106866,Sleep wind-down routine,0.7680060403801602
6.293685614934434,2.24825846522228,7.2013207187425,Evening social check-in,0.9789431058701796
4.494652685123437,8.619301363289429,2.242132790236777,Sleep wind-down routine,1.1647955806205106
6.693540608518811,4.389299209726961,6.459201713110356,Breathing break every 2 hours,1.0645218055397736
6.727636876826916,1.849193088533663,8.851345569531118,Evening social check-in,0.9049836743662091
8.272206453451567,10.553253332433668,12.3285289066482,Pomodoro 50/10 study cycles,0.23364277570660164
8.608971622398386,10.367919509377836,5.338808753197485,Evening social check-in,0.26538145707321503
7.723712036260409,5.169836469877805,3.9948642409481563,Pomodoro 50/10 study cycles,0.5448382196235719
5.400345037730511,1.8018585205582727,4.695567245744019,Pomodoro 50/10 study cycles,0.28688037882673634
5.552056955581558,2.4427561402937092,7.495532816398652,Sleep wind-down routine,0.822659599451059
7.183193029477131,8.740218211086859,7.68769001156162,Evening social check-in,1.2017168056573553
6.263535979346319,11.89588159506975,12.541006894231945,Sleep wind-down routine,1.1587601780586863
8.35123847483768,1.856041382408749,3.1036722841016577,Pomodoro 50/10 study cycles,0.32565455630818985
8.61484034196798,11.776623589483561,2.235938302009341,Breathing break every 2 hours,0.455575063861693
7.886442416723876,6.816891678353787,8.429304132876062,10-minute mindful walk,0.9616909906438444
8.485379594214539,8.67208682950216,2.2626420644886274,Sleep wind-down routine,0.2794193523529536
5.333068078332737,10.4650416609316,8.531192447847879,Pomodoro 50/10 study cycles,0.5068200825278962
7.324138005448313,3.3405412550054194,2.369516046713164,10-minute mindful walk,1.1892575871797086
8.418448000824325,8.779959481564834,7.840042674736877,Sleep wind-down routine,0.2651704693691177
6.646464288233393,10.904322249570864,7.135484268370388,Evening social check-in,0.9254768687705831
7.97504729155282,6.66106026247888,3.854082654014931,Sleep wind-down routine,0.5429568580394476
4.300459365537425,3.8092401835058887,12.640721039715343,Evening social check-in,0.19972820761676757
4.965320963381384,9.9268228694478,3.8781895015033063,Sleep wind-down routine,0.6602337133787589
4.60941978149357,10.179962552356365,10.748483533252639,Sleep wind-down routine,0.8155752388417634
7.381781522193817,10.240397661150698,3.4266854541715794,Sleep wind-down routine,0.5922624147680078
6.511978661180856,7.884355185877963,5.383118670552659,Breathing break every 2 hours,0.45620519480544375
6.158359032755518,3.6594125550376626,8.575667024316985,Evening social check-in,1.1381521139888378
6.416454966106424,7.226576300631299,4.513626534834909,Breathing break every 2 hours,1.1459560570695144
5.701273240844005,2.3015440047766393,9.158819412191747,Sleep wind-down routine,0.3555939618319582
8.731133990181489,8.817666126970854,4.3670451174298215,Evening social check-in,0.7558717215984222
4.952524696937005,7.928616330569656,4.505470946543053,Pomodoro 50/10 study cycles,0.4485764944391055
8.626049046298863,10.452811202081486,7.871606623969507,Evening social check-in,0.5206229195124163
4.4865026941554085,11.367248333317969,10.077809774955217,Breathing break every 2 hours,0.7246071130353472
5.384600726435893,10.273579968732594,2.177128801495435,Breathing break every 2 hours,1.1168708381682841
6.396834890662389,7.126118359032056,2.3687523149642975,Evening social check-in,0.28069517970092006
8.14457970596629,7.524067082869138,5.994859402720984,Evening social check-in,0.695681087598714
6.717912350318749,11.202004939148354,12.039524242112108,Evening social check-in,0.34156927038355656
8.901666014129276,11.656337139511448,12.03701564451068,10-minute mindful walk,0.9649126470406035
7.569547028314114,9.334089803221245,10.967645550430067,Sleep wind-down routine,1.0761274093052333
5.152245188670291,1.850893861533205,3.817448587499434,Breathing break every 2 hours,1.13334972338788
5.104327578330398,2.7537341067842394,5.923397080967577,10-minute mindful walk,0.4786548113412671
4.651807550855293,2.6473302764158326,4.345763579293822,Breathing break every 2 hours,0.532020245719203
5.300785390096625,4.687260999715557,12.359998195199845,Sleep wind-down routine,1.2196586330225474
7.480728665085195,1.0569871747662898,10.823262195031571,10-minute mindful walk,0.16670488763429125
5.613876343997395,2.2557448345193247,10.080159929782548,Evening social check-in,0.17656135734624492
7.6076936175755705,6.087823044915111,4.320734504177622,Sleep wind-down routine,0.7783009793050449
6.001998442737691,6.125733024301613,6.221992852418137,10-minute mindful walk,1.0903529354906187
7.67987935069868,8.397882839184305,11.783140362576757,10-minute mindful walk,0.6747526900913745
7.463231460246991,6.679249706742815,2.3080126307324433,Pomodoro 50/10 study cycles,1.2296040246152924
8.173537422679182,9.911055551814348,8.29809513174081,Evening social check-in,0.7596478681151414
7.391871640363371,1.2482503246771606,10.786888144668449,Pomodoro 50/10 study cycles,1.1227638402568192
8.368731332374798,1.0257342793578113,2.8110707509182595,Sleep wind-down routine,0.5108725243226934
4.108332718228144,3.2638033293022604,12.737270995547966,10-minute mindful walk,0.49239633405499084
4.525180480944406,2.3114662384873426,2.2214156401280474,Sleep wind-down routine,0.16383905104940225
7.78703291648695,5.408543589195032,8.601563691415548,Breathing break every 2 hours,1.0475144370806306
6.920239318401688,7.459143172283697,3.1626901985220486,Breathing break every 2 hours,1.118091117079189
8.334691318524989,10.946347760394074,6.881627205392609,Sleep wind-down routine,0.8388012772927892
5.546492607148028,9.442534778345788,12.154586786371167,Pomodoro 50/10 study cycles,0.440971501550664
7.092734541807493,4.820970867753999,5.460553577480923,Sleep wind-down routine,0.6515717559910783
6.509592065370145,3.2296822884490455,7.051504245045718,Pomodoro 50/10 study cycles,0.8750369776131981
6.953283523734138,10.251562976204328,9.44775550274505,Evening social check-in,0.8276998314659817
8.152704116238272,11.387143656068972,3.5771744061395845,10-minute mindful walk,0.5038422887918524
6.428106443008776,11.538844789162807,9.120763120436099,Breathing break every 2 hours,0.24352725313308743
7.048055262141806,1.9331977338861215,2.789004441730709,Breathing break every 2 hours,0.8542558957666833
4.769222594824047,2.4893109598632477,12.128383729420543,10-minute mindful walk,0.8854546572965136
8.125623584976687,4.379736517266393,5.98902805719222,Pomodoro 50/10 study cycles,1.0177351522299598
4.126367227268684,8.7228769247664,2.7736672026470335,Breathing break every 2 hours,0.34168275586741115
4.855589702003172,7.9774239856958795,6.1704289616109635,Breathing break every 2 hours,0.22078639283625415
4.214785559335412,10.999409548738173,5.700305521558267,Pomodoro 50/10 study cycles,0.29062287131820747
7.277167349181527,4.834878393659608,12.728575272842763,Sleep wind-down routine,1.0752962591474995
7.800822202642734,4.17408452336898,2.6374048870155438,Sleep wind-down routine,0.5673148933078103
5.01495635011133,4.972334473268868,5.021932804843649,Breathing break every 2 hours,0.3258649959725086
7.843230180905577,2.4285914111562916,9.088541937098501,Pomodoro 50/10 study cycles,0.9007160848074475
7.066507518100348,9.105173105512606,6.135102933508302,10-minute mindful walk,0.8981827633355339
5.923611825018576,7.424428918211931,3.6200188049325366,Breathing break every 2 hours,1.1911916950416126
4.369814244146182,2.330768862884015,9.212045989607493,Evening social check-in,0.18232757318251017
6.204877064751621,3.342683346755494,6.710456196108416,Breathing break every 2 hours,0.200028003729012
4.956964270197843,7.185175136706114,2.466434812186546,Sleep wind-down routine,0.4027397231613836
4.069747383150165,8.574293508426367,7.353957062948289,Sleep wind-down routine,1.1988063990314768
5.457746083851019,7.375720468285858,4.70462061648553,Breathing break every 2 hours,0.8937818390551707
7.52391947085172,9.725317661610825,12.639617936358027,Breathing break every 2 hours,0.7436967340729776
8.939775735195154,10.648654383769172,9.327686354507282,Breathing break every 2 hours,0.19067293579904565
6.5709209713563554,6.3178809830443585,3.1018874461319164,Pomodoro 50/10 study cycles,0.5016671199859294
6.72445599018263,3.7303071434881776,7.981190045947179,Breathing break every 2 hours,0.5780407171567069
7.843933685528696,2.205848141664488,12.001800215964288,Evening social check-in,1.1613152394177264
6.015924359633891,3.3022942719404305,7.174643874310738,10-minute mindful walk,0.9530300855422158
8.266826891668678,3.011940510681979,9.03604610249901,Evening social check-in,0.5637458435195789
7.751697141320631,7.669273397481371,3.9574313054370336,Breathing break every 2 hours,0.2993601705589991
4.6763660416994055,6.1623331441506455,6.492298336265653,Pomodoro 50/10 study cycles,0.9019035771243269
7.740891755840629,10.877548909050306,10.787029752086056,Breathing break every 2 hours,0.9377334659008857
4.432190272389606,1.7433411547249626,12.528362338172425,Sleep wind-down routine,0.3485696359912793
8.624360543349336,5.442052465309733,11.531770803704728,Breathing break every 2 hours,0.7836493335393082
5.8177212042998665,4.190755100244794,5.09402070963249,Evening social check-in,0.2080035232250412
6.525335686417691,6.76784585436972,11.97094166255616,Evening social check-in,1.1158109105752032
8.48196631902702,4.929273999222205,7.213394880316702,Sleep wind-down routine,1.06603448758372
6.193036846890962,1.7869824243847958,11.445786064573495,Evening social check-in,0.7273894377115175
8.516082276589806,7.520235674226613,8.538713057318088,10-minute mindful walk,0.6112321276343454
6.22196178748907,8.911605937813432,2.5428471151301393,Breathing break every 2 hours,0.23226289540235784
4.489760720815859,10.915216932846704,6.163355921738557,Breathing break every 2 hours,0.8301338958503979
6.549661889036264,9.036339866131247,3.9954336543345788,Pomodoro 50/10 study cycles,0.5719612922492943
7.5471562505895715,8.436823362903247,3.793759946026968,Breathing break every 2 hours,0.1626465733633027
4.303334971903414,7.827475498334184,5.601755052868273,Evening social check-in,0.9720604935333205
7.838511973882086,6.328128362565213,2.0791230554978553,Evening social check-in,1.239134078233938
4.143565051116174,11.211733856536572,3.742680202328123,10-minute mindful walk,1.0505642910764115
6.533839589249476,10.683508608785205,11.6229486197864,Pomodoro 50/10 study cycles,0.5756995710077646
5.678478659507961,4.2301583726885745,12.421919661239993,Breathing break every 2 hours,0.8747322689274443
7.8334105435879895,10.63392538895021,2.7906963516970262,10-minute mindful walk,0.5663528885365893
5.130604989904518,11.994260613903654,9.118850054809702,Sleep wind-down routine,0.21905698173226243
8.512112891941465,11.185722969986152,6.669743919796916,Pomodoro 50/10 study cycles,0.5183007911662039
6.033339553176217,7.479549347965757,2.069097171116216,Pomodoro 50/10 study cycles,0.5485750530871696
6.892496759868253,5.883531388709653,4.831413698933014,Sleep wind-down routine,1.2361007367796968
8.485842019874703,7.668801233918004,4.554975508164052,Breathing break every 2 hours,1.0463388069209512
4.521065804925012,4.325606689146678,11.510983786465072,10-minute mindful walk,0.8234604172426255
4.048064677927606,4.83184767919232,11.346001546144334,Pomodoro 50/10 study cycles,0.7077888062238569
8.555413118975668,5.765908218750818,10.872002281659912,Evening social check-in,1.2065350223646885
8.009737473393477,8.861065020090138,6.799186391313993,Evening social check-in,0.8577014252280584
4.056251005693305,7.309334455404158,3.639031287067491,Evening social check-in,1.2027872471795251
8.143349003430892,9.552891099538305,11.406118699351435,Sleep wind-down routine,0.8752025691823233
4.852122354683296,6.909509712330973,9.89617573718791,Sleep wind-down routine,0.6822378387277827
5.682355672487018,3.6124691504928803,2.6720536423228483,Breathing break every 2 hours,1.180751275711438
4.4126324382161695,7.082438603030279,2.750545131087855,Sleep wind-down routine,1.1528000695088336
5.450222180202683,9.727900713161254,5.688265554391943,Pomodoro 50/10 study cycles,0.26307185121053134
5.262040397627759,1.9481705073657862,5.2287695755149715,10-minute mindful walk,0.2185572392841673
4.875863667562439,5.8630585071083265,2.5157990964537422,10-minute mindful walk,1.0084620717843282
6.056747688121292,4.076770161768346,4.720421621942492,10-minute mindful walk,0.5970298920437548
8.61397722904935,6.686476211063779,10.649820851020918,10-minute mindful walk,0.6025195781988942
4.635931506680264,2.976586436565701,3.545646129425029,Sleep wind-down routine,1.0700820119988388
7.545534086376021,4.1821666754255675,10.284675450470502,Breathing break every 2 hours,1.0750535834810406
8.636872574479707,11.490315596317734,4.536125017398745,Breathing break every 2 hours,0.8847861802147039
8.548123215775622,6.345398281297391,12.252809171373352,10-minute mindful walk,0.32933151570064506
6.866281579412286,2.55537290561384,5.085046311958893,Pomodoro 50/10 study cycles,0.3538340635821874
6.063056546767241,4.228559796804595,8.485275347552221,Evening social check-in,0.8586568011843458
4.688826136201368,7.73286820198215,5.4995912471983885,Evening social check-in,1.1053822184186046
4.864223485873669,8.005525767771584,7.8505892671477495,Evening social check-in,0.9230672595042063
4.937970754714318,7.710738970280763,6.034903097630384,Evening social check-in,0.41942847622826507
6.410737463126458,11.580182522594962,4.7659688359231165,Sleep wind-down routine,0.889266541350278
8.94638601670667,9.927841282127472,7.21597879492987,Evening social check-in,0.7332341475331502
8.641348075912195,3.0370898195485947,8.502016740841494,Sleep wind-down routine,0.7620912607547541
8.85895494440636,11.061009731434615,6.843193481621443,Evening social check-in,0.890947919833749
4.36489361201335,8.919037411341524,11.530427582681998,Breathing break every 2 hours,0.6566543086711707
4.415580574091945,2.139098846065275,8.073435575715564,Evening social check-in,0.16804849147745307
8.606009196857272,9.121188387461192,2.930525440334071,Pomodoro 50/10 study cycles,1.0737509315252707
6.022420125882007,3.60457595830998,9.26439492140625,Breathing break every 2 hours,0.45586116056105075
7.049107230410446,2.726117181397387,3.652727690980643,Pomodoro 50/10 study cycles,0.159706444850928
8.32934594221722,6.426352212778404,7.131348524385836,Sleep wind-down routine,0.4080818178522153
7.537628109117954,10.10875438244209,3.074583255827785,Breathing break every 2 hours,0.35563578097797455
7.766648493835088,1.3867189143236307,11.23243603087521,Evening social check-in,0.310039177838513
7.493044115854294,7.759636188638724,12.905469176636181,Pomodoro 50/10 study cycles,0.6782660084558992
6.4886776700276325,9.01887021973926,3.1546867294705936,10-minute mindful walk,1.2209133244646113
7.650753434434338,7.769646390408989,2.2496996985213924,Breathing break every 2 hours,0.7382681212476286
7.197834807752823,7.9808002847213855,11.0085698180604,Evening social check-in,1.0542719394518103
6.195674709894117,3.187559269814959,4.606534898485778,Evening social check-in,1.018676365031725
6.935026150324358,9.925186020090937,2.7639499510120444,10-minute mindful walk,0.7324858420563559
8.084820999334356,7.109840810877037,6.626451398109672,Pomodoro 50/10 study cycles,0.992094578888033
4.781432630134338,11.406980833033082,2.991443783168294,Pomodoro 50/10 study cycles,0.8030804825698783
8.277700617051664,7.904021718073039,5.518282223470701,Pomodoro 50/10 study cycles,0.6457808875047999
4.522830457434508,9.015021687854693,11.104851752210667,Pomodoro 50/10 study cycles,0.431917843110037
4.192505848471461,2.593647461420222,10.248737904664468,Sleep wind-down routine,0.18265881024857364
7.1846199264841575,1.102194887587848,3.8802275773482418,Pomodoro 50/10 study cycles,1.0403103551528634
4.026628771494721,7.201990284799763,7.5392185712778685,Sleep wind-down routine,0.2113677089921663
6.4263028788760055,9.364053119517537,2.1112160811410248,Breathing break every 2 hours,0.2985050579944488
7.370780523291837,6.5958894489657665,3.9773130221420656,Evening social check-in,1.2338580145904114
5.873890084208689,4.637567262505175,6.741107027037564,Sleep wind-down routine,0.3854670619522078
7.645078923872134,2.1817593002571414,2.3078630198254677,Pomodoro 50/10 study cycles,0.23558363966562823
5.919471105452834,1.6393971360970891,12.663735656878723,10-minute mindful walk,1.0033654887992272
7.665249997424874,9.324481560344141,8.625668243468091,10-minute mindful walk,0.779091822139624
6.676720692577701,4.562025425905995,10.658724013281704,10-minute mindful walk,0.6093089467558804
4.840265131825307,6.149148696690902,3.464926959496375,Pomodoro 50/10 study cycles,1.1212495398998807
7.652618989210826,3.3568998244046275,4.555653531820317,10-minute mindful walk,1.116974333392743
8.552783320766565,1.8248449600833214,10.037589316582029,Pomodoro 50/10 study cycles,0.348694025166725
7.530761655000948,4.493694272696217,8.657861755199876,Sleep wind-down routine,0.5533809706972526
4.709418597232689,2.375274519980125,7.430141411945854,Evening social check-in,0.9811987622273587
6.175806105553665,9.20664865132645,6.316030652973993,Evening social check-in,1.0647227827612302
4.271673001211622,10.052744454859281,3.971129185229243,Evening social check-in,0.9474418378515487
4.95493640680003,6.003265555769347,3.5334764036474127,Breathing break every 2 hours,1.1012491983946724
5.732307760449497,5.16610688413356,2.311351220178513,Evening social check-in,0.21989382071168986
5.72420013082953,11.393441012101153,3.9587985699767243,Evening social check-in,0.2107135000126312
7.276022917766906,11.341499004531732,11.075801298393513,10-minute mindful walk,0.21641525769763298
8.28652470231359,1.0582007648916854,2.099605119874579,Pomodoro 50/10 study cycles,0.2160948458192316
6.227677725060338,6.172889105999592,3.9962710576281424,Evening social check-in,0.35193795928492744
5.420555841253822,3.7317848188123603,2.2261678977790735,Pomodoro 50/10 study cycles,0.5395820455338302
8.476040685676068,3.468466456080209,3.106996366860142,Pomodoro 50/10 study cycles,0.8051946037965334
5.486867805308403,9.964393371053129,11.199916484529734,Breathing break every 2 hours,1.056359194196531
6.494016047396632,1.8853684504474788,10.117571999905794,Sleep wind-down routine,0.5931294376899093
6.640774733457988,1.1974061442078736,5.923766418587085,Sleep wind-down routine,0.7758409007680527
4.554711441720795,10.300098301057535,12.628879610090081,Breathing break every 2 hours,1.1100490920488641
4.02169784861409,9.81207264801529,2.7683422730785128,Pomodoro 50/10 study cycles,0.5600439394791978
4.405424502814868,8.69786858645786,5.064501807164785,Breathing break every 2 hours,0.3169647682427982
5.109482154713479,11.379488929410506,5.752565513726062,10-minute mindful walk,1.000157258771882
7.180913497814714,9.128171420900722,4.212695804910307,10-minute mindful walk,1.0494808574662808
5.908800942522031,5.5185500973818895,3.2812555249359763,Evening social check-in,0.5486511989001529
7.985013175287733,8.396917971141765,3.0863710386502077,10-minute mindful walk,0.9684842046707215
5.361996615155719,2.505018668329163,3.700518126935287,Evening social check-in,0.5042605980747829
6.852583414174245,7.800935868637829,12.201404014165734,Evening social check-in,1.0762410903683879
6.240074912430676,11.811096333473806,6.885141954257237,Evening social check-in,1.164745980284037
8.368542988840014,3.2853770425485065,4.656061908889592,Pomodoro 50/10 study cycles,0.6174989338128997
5.002363834098329,2.0652377334671264,3.2467046104543695,Evening social check-in,0.27624379176936065
8.719223821315927,5.915682447834031,12.103091217134722,Sleep wind-down routine,1.0581820795745085
8.705433622059598,1.7438033944617928,12.066317782487332,Breathing break every 2 hours,0.9801856832067084
6.540204136838109,8.287309133953366,7.671503217682209,Evening social check-in,0.5677512988165259
5.864686529065223,1.675171049498883,9.06510550033435,Breathing break every 2 hours,1.0544164318287055
5.581254047294655,6.291943364407282,5.200348379939247,Breathing break every 2 hours,0.8269455010768367
5.1661234552249855,8.5894130897942,7.807312730623468,Breathing break every 2 hours,1.1510009919781046
6.391303353156356,8.368176579395918,10.419560010396316,10-minute mindful walk,0.28711241637606943
6.06879760112365,7.204391441808456,6.92897087657343,10-minute mindful walk,0.4307345269196887
4.990585944924228,9.04188539151572,5.391000860363812,Evening social check-in,0.9439765772909448
6.517780058591325,10.789182150051584,11.407716099830584,Breathing break every 2 hours,0.9412642037236028
6.0252645573520045,11.316872659007421,9.834203559901383,Evening social check-in,0.4151900798079359
7.466227684608445,2.439561336382791,10.383206166378699,Evening social check-in,0.61455045264166
8.267737151989394,3.050928923709236,8.566961186903866,Pomodoro 50/10 study cycles,0.6219794356449797
4.814282003549782,1.7263186576435896,4.463043059265436,Sleep wind-down routine,1.2192501831582911
